covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
family_connection_ratio,-0.016354088353955264,0.9837789137193975,0.003496650378245301,-0.02320739716184441,-0.009500779546066117,0.9770598233240928,0.990544210267757,0.0,-4.6770727939240295,2.909989787669851e-06,18.390554479181652
family_ownership_pct,-0.005053787760359662,0.9949589611392177,0.001745438564063901,-0.008474784483152215,-0.001632791037567108,0.9915610252714794,0.9983685412405098,0.0,-2.8954257482388486,0.003786445968673084,8.044939942584591
state_ownership_pct,-0.0063429606779047566,0.993677113431655,0.004136389244666063,-0.014450134623489078,0.0017642132676795649,0.9856537675031871,1.0017657704074807,0.0,-1.5334535273932695,0.12516414871381873,2.9981067105690453
foreign_ownership_total_pct,-0.0006698350482857196,0.9993303892411285,0.007846190118865549,-0.01604808509711624,0.014708415000544801,0.9840799993352454,1.0148171160225081,0.0,-0.08537073893674253,0.9319666551622656,0.10164975727457554
rw_page_rank_4q_lag,0.01022359373076295,1.0102760332194691,0.0037722795618419453,0.0028300616499362012,0.0176171258115897,1.00283407005486,1.0177732226846172,0.0,2.71018983698306,0.0067244708364577474,7.216363541402507
rw_out_degree_4q_lag,-0.042744269631924646,0.958156388424821,0.011292874350550434,-0.06487789664093965,-0.020610642622909642,0.9371818894481095,0.9796003049311255,0.0,-3.7850655470935277,0.0001536680706206509,12.667894948694965
camel_npl_ratio,0.014939742203761788,1.0150518979824144,0.003216042475683755,0.008636414778670595,0.02124306962885298,1.008673816202653,1.021470309873393,0.0,4.645380873144558,3.39449607305385e-06,18.168371152988936
camel_tier1_capital_ratio,0.009195371703680668,1.009237779018073,0.003864968947033402,0.0016201717661295046,0.016770571641231833,1.0016214849535061,1.0169119871111922,0.0,2.379157977643953,0.017352237581768876,5.848734478557543
crisis_2008,0.029979019782020222,1.0304329150195621,0.09331652425907745,-0.15291800692822985,0.2128760464922703,0.858200085387886,1.2372312825811567,0.0,0.3212616417086922,0.7480121224014562,0.4188664440435017
