covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
family_connection_ratio,-0.11937822077501246,0.8874720769003555,0.0376630324289871,-0.1931964078843913,-0.04556003366563363,0.8243200552804395,0.9554622409494588,0.0,-3.1696391149623366,0.0015262837533442906,9.355761084293654
stake_fragmentation_index,-0.11250581847812595,0.8935921477470243,0.03474827132309718,-0.18061117879642238,-0.044400458159829514,0.8347598679402145,0.9565708141737461,0.0,-3.2377385750220995,0.0012048115624972557,9.696976764023832
camel_roa,-0.12108846883679945,0.8859555766663799,0.014452163542420727,-0.1494141888786269,-0.09276274879497202,0.861212336445333,0.9114097076988188,0.0,-8.378570342175717,5.357446070872466e-17,54.051232190568115
camel_npl_ratio,0.06418940580935328,1.0662943419791435,0.03016661141536537,0.005063933899622293,0.12331487771908428,1.0050767772830886,1.1312405673228418,0.0,2.127829504133779,0.03335122218655471,4.906116558494601
camel_tier1_capital_ratio,0.12141430663296193,1.1290926060322677,0.02882190247754859,0.06492441581104094,0.17790419745488292,1.067078367083091,1.1947108594110107,0.0,4.2125708643813535,2.5248046629207632e-05,15.273468699537421
rw_out_degree_4q_lag,-0.08261653851695666,0.9207041341100712,0.04051835118174139,-0.16203104754611572,-0.003202029487797603,0.8504148008376036,0.9968030915412693,0.0,-2.038990632821846,0.04145096243853676,4.59245059012404
