covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
family_connection_ratio,-0.08876094578507102,0.9150642974072095,0.02316800578102272,-0.13416940270949132,-0.04335248886065072,0.8744419192251646,0.9575737964750273,0.0,-3.831186275763817,0.00012752690779528668,12.936910696017407
stake_fragmentation_index,-0.14196431554198777,0.8676522176326242,0.022187161812063812,-0.18545035361279527,-0.09847827747118025,0.8307300773042433,0.906215377690124,0.0,-6.398489213919988,1.5692182603336094e-10,32.56923492021224
camel_roa,-0.06240011798849045,0.9395068979659719,0.008032824414528506,-0.07814416453510037,-0.046656071441880526,0.9248310890884993,0.954415591927812,0.0,-7.768141660812472,7.964595904804203e-15,46.835320256905
camel_npl_ratio,0.10765935444604324,1.1136683146044797,0.018028115564917537,0.0723248972296789,0.1429938116624076,1.07500455333345,1.1537226620185985,0.0,5.971747521718068,2.3472559429009395e-09,28.666377693240655
camel_tier1_capital_ratio,0.10277700837347173,1.1082442523316711,0.021108952091109006,0.06140422252351661,0.14414979422342683,1.0633286487168676,1.1550571164505685,0.0,4.8688825447076995,1.1223108727170395e-06,19.765096221000935
rw_out_degree_4q_lag,-0.046147639261816205,0.9549009709085938,0.023483828139817583,-0.09217509663498692,-0.00012018188864548751,0.9119454569838739,0.9998798253329084,0.0,-1.9650816292413333,0.04940479048583868,4.339205251708035
