covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
family_connection_ratio,-0.08872169604484348,0.915100214148031,0.023159645832811514,-0.13411376777185718,-0.04332962431782977,0.8744905701001369,0.9575956912124066,0.0,-3.8308744738724236,0.00012768863890473748,12.935082212574194
stake_fragmentation_index,-0.14163359641639023,0.8679392142703851,0.022188870899956876,-0.18512298423791457,-0.09814420859486589,0.8310020774101681,0.9065181666164099,0.0,-6.383091643327624,1.7354797381563384e-10,32.4239464271712
camel_roa,-0.062372800378061276,0.9395325633999635,0.008028636574172857,-0.07810863890840111,-0.04663696184772143,0.9248639448761379,0.9544338305966988,0.0,-7.768791101929679,7.923872294891879e-15,46.84271579409399
camel_npl_ratio,0.10756873935518065,1.1135674040210408,0.01801800527149681,0.07225409794979407,0.14288338076056722,1.074928446479388,1.1535952624191137,0.0,5.970069257630125,2.37152895282176e-09,28.651535372312487
camel_tier1_capital_ratio,0.10251762411340364,1.1079568284945265,0.021101378552996465,0.06115968212538464,0.14387556610142263,1.0630686536967038,1.1547404107335084,0.0,4.8583377553238485,1.1837535188998553e-06,19.688199854978496
rw_out_degree_4q_lag,-0.05111954317675781,0.9501650779910882,0.023755839700193026,-0.09768013341164294,-0.004558952941872689,0.9069389568322735,0.9954514233098205,0.0,-2.151872710958832,0.031407381089289525,4.992752541182073
